created_at,full_text,username,tweet_url,value,value_link_source
Mon Jan 22 04:12:36 +0000 2024,"['yunar', 'kalau', 'gak', 'plot', 'mana', 'cawecawe', 'politik', 'gubernur', 'ikut', 'dlm', 'tkn', 'tri', 'nyapres', 'cawapres', 'cuti', 'undur', 'diri', 'kabinet', 'tni', 'polri', 'asn', 'suruh', 'netral', 'lapang', 'masuk', 'gigi']",Pecel_Lele5678,https://twitter.com/Pecel_Lele5678/status/1749283899090600427,,
Mon Jan 22 04:09:06 +0000 2024,"['sangguru', 'enny', 'endah', 'mai', 'keroyokan', 'diulty', 'balik', 'nyalahin', 'aparat', 'indonesia', 'butah', 'aparat', 'bukan', 'preman', 'bravo', 'tni', 'bravo', 'polri']",Karuhun_69,https://twitter.com/Karuhun_69/status/1749283019117195683,,
Mon Jan 22 04:05:09 +0000 2024,"['ketut', 'henrysubiakto', 'bijak', 'butuh', 'alustita', 'memang', 'ranah', 'tni', 'ngolah', 'anggar', 'alustita', 'siapa', 'kalau', 'manhananggaran', 'paling', 'besar']",Endro1897uve,https://twitter.com/Endro1897uve/status/1749282025868276114,,
Mon Jan 22 04:05:04 +0000 2024,"['momen', 'ksal', 'laksamana', 'tni', 'muhammad', 'ali', 'serta', 'jajar', 'laku', 'kece', 'kapal', 'kri', 'radjiman', 'wedyodiningrat', 'buat', 'ptpal', 'indonesia', 'pasti', 'kesiap', 'personel', 'maupun', 'materiil', 'masuk', 'muat', 'bantu', 'rakyat', 'indonesia', 'utk', 'palestina', 'berangkat', 'httpstcopulkdlrub']",Kemhan_RI,https://twitter.com/Kemhan_RI/status/1749282003785269326,,
Mon Jan 22 04:04:51 +0000 2024,"['breathdnwm', 'panglima', 'tni', 'suruh', 'ganti']",gestiey,https://twitter.com/gestiey/status/1749281947808100522,,
Mon Jan 22 04:04:35 +0000 2024,"['pangdam', 'xiitpr', 'mayjen', 'tni', 'iwan', 'setiawan', 'komitmen', 'berantas', 'selundup', 'edar', 'narkoba', 'utama', 'wilayah', 'batas', 'indonesia', 'malaysia', 'publisherstory', 'hipontianak', 'httpstcosaplgzk']",kumparan,https://twitter.com/kumparan/status/1749281881718477082,,
Mon Jan 22 04:04:12 +0000 2024,"['kompascom', 'kalau', 'perintah', 'betul', 'betul', 'perhati', 'sejahtera', 'tani', 'buruh', 'tani', 'th', 'indonesia', 'impor', 'beras', 'terus', 'pejabatpnstnipolri', 'gaji', 'tunjang', 'naik', 'terus', 'ingat', 'tani', 'garda', 'depan', 'lumbung', 'pangan', 'nasional']",RayapTimur,https://twitter.com/RayapTimur/status/1749281784121246025,,
Mon Jan 22 04:02:19 +0000 2024,"['marchablue', 'kegblgnunfaedh', 'tni', 'ngurusin', 'knalpot', 'bronk', 'presiden', 'suruh', 'ngurus', 'tukang', 'parkir', 'liar', 'hancur', 'negara']",Yuanonymous12,https://twitter.com/Yuanonymous12/status/1749281310802334176,,
Mon Jan 22 04:02:08 +0000 2024,"['thearieair', 'hgu', 'milik', 'negara', 'bukan', 'pribadi', 'kalimantan', 'sumatra', 'apa', 'prajurit', 'tni', 'mau', 'buat', 'rumah', 'sana', 'tugas', 'tempat']",SambasSamsu61,https://twitter.com/SambasSamsu61/status/1749281266200117488,,
Mon Jan 22 04:01:15 +0000 2024,"['babinsa', 'korami', 'ku', 'turut', 'hadir', 'lantik', 'awas', 'tps', 'desa', 'camat', 'kaur', 'utara', 'milu', 'tahun', 'httpstcokxbbvvatd', 'kemhan', 'ri', 'tni', 'ad', 'httpstcozkngndebd']",Koramil02ku,https://twitter.com/Koramil02ku/status/1749281041809055902,,
Mon Jan 22 04:00:45 +0000 2024,"['mahfud', 'punya', 'andil', 'besar', 'bongkar', 'awal', 'kasus', 'korupsi', 'usaha', 'kelola', 'dana', 'pensiun', 'tni', 'polri', 'asabri', 'arsjadrasjid', 'mahfudmd', 'inklusifkolaboratif']",Ayuningsih10507,https://twitter.com/Ayuningsih10507/status/1749280917863174529,,
Mon Jan 22 03:59:49 +0000 2024,"['samping', 'gagal', 'panen', 'ngerugiin', 'duit', 'triliun', 'warga', 'kena', 'ampas', 'krn', 'babat', 'hutan', 'abis', 'air', 'genang', 'banjir', 'pdhl', 'asli', 'lama', 'mrk', 'sana', 'pernah', 'banjir', 'plus', 'warga', 'ada', 'masuk', 'area', 'food', 'estate', 'jaga', 'ketat', 'tni']",seasonalien,https://twitter.com/seasonalien/status/1749280681333813693,,
Mon Jan 22 03:59:27 +0000 2024,"['babinsa', 'koramil', 'ku', 'dukung', 'lantik', 'awas', 'tps', 'tanjung', 'kemuning', 'kabupaten', 'kaur', 'httpstcombwtnpz', 'kemhan', 'ri', 'tni', 'ad', 'httpstcoahcnrhd']",Koramil02ku,https://twitter.com/Koramil02ku/status/1749280590661333162,,
Mon Jan 22 03:58:10 +0000 2024,"['anggota', 'tni', 'jadi', 'korban', 'keroyok', 'bas', 'brimob', 'malu', 'begini', 'kata', 'kapuspen', 'tni', 'httpstcoozbovxpmy']",VIVAcoid,https://twitter.com/VIVAcoid/status/1749280268828246382,,
Mon Jan 22 03:56:49 +0000 2024,"['prstan', 'maymarmas', 'tengil', 'nonton', 'debat', 'tiktok', 'gin', 'pakar', 'komunikasi', 'politik', 'effendi', 'gozali', 'serang', 'soal', 'tanah', 'prabowo', 'masuk', 'ranah', 'pribadi', 'krn', 'lanjut', 'kait', 'dgn', 'anggota', 'tni', 'punya', 'tanah', 'lebih', 'pinter', 'effendi', 'gozali']",DentistPlan,https://twitter.com/DentistPlan/status/1749279929093726627,,
Mon Jan 22 03:55:03 +0000 2024,"['pns', 'tni', 'polri', 'suruh', 'netral', 'presiden', 'menteri', 'gubernur', 'terang', 'belakang', 'paslon', 'gitu']",anharieka,https://twitter.com/anharieka/status/1749279483885240697,,
Mon Jan 22 03:54:51 +0000 2024,"['profil', 'abdullah', 'syafii', 'kenang', 'wafat', 'panglima', 'gam', 'biasa', 'sapa', 'teungku', 'lah', 'tempur', 'lawan', 'tni', 'tahun', 'silam', 'alfatihah']",andilancok,https://twitter.com/andilancok/status/1749279432412746020,,
Mon Jan 22 03:52:56 +0000 2024,"['cegah', 'banjir', 'peduli', 'sehat', 'wargakodim', 'kolaka', 'koramil', 'wundulako', 'gelar', 'karya', 'bakti', 'bersih', 'salur', 'air', 'tniadmengabdidanmembangunbersamarakyat', 'tni', 'angkat', 'darat', 'kodamhasanuddin', 'httpstcoyguuidepru']",penrem143,https://twitter.com/penrem143/status/1749278949430136869,,
Mon Jan 22 03:52:09 +0000 2024,"['sinergitas', 'personil', 'polsek', 'celuk', 'bawang', 'sama', 'tni', 'satpol', 'cipta', 'kamtibmas', 'tahap', 'milu', 'polda', 'balipolres', 'buleleng', 'personil', 'polsek', 'celuk', 'bawang', 'laksana', 'patroli', 'sama', 'tiga', 'pilar', 'sinergitas', 'tni', 'polri', 'instansi', 'kait', 'sat', 'pol', 'httpstcojhdwigfdla']",PolsekB15403,https://twitter.com/PolsekB15403/status/1749278753946227091,,
Mon Jan 22 03:45:46 +0000 2024,"['balik', 'sosok', 'sahaja', 'sopan', 'religius', 'cinta', 'rakyat', 'aceh', 'kisah', 'juang', 'hidup', 'teungku', 'lah', 'akhir', 'tragis', 'teungku', 'lah', 'tinggal', 'sama', 'istri', 'cut', 'fatimah', 'dua', 'awal', 'setia', 'tempur', 'pasu', 'tni', 'hutan', 'jimjim']",andilancok,https://twitter.com/andilancok/status/1749277148094124134,,
Mon Jan 22 03:45:41 +0000 2024,"['waktu', 'kecil', 'tanya', 'cita', 'sama', 'guru', 'jawabanya', 'keren', 'keren', 'dokter', 'pilot', 'guru', 'tnipolisi', 'masih', 'banyak', 'pas', 'gede', 'tanya', 'cita', 'jawab', 'apa', 'ajadeh', 'penting', 'survive', 'sama', 'ada', 'bisa', 'hidup', 'bahagia']",nitanrbynt,https://twitter.com/nitanrbynt/status/1749277124773724517,,
Mon Jan 22 03:45:36 +0000 2024,"['brigadir', 'jenderal', 'tni', 'faisol', 'izuddin', 'karim', 'httpstcoaycturakqx']",fanstedsky89,https://twitter.com/fanstedsky89/status/1749277105240834291,,
Mon Jan 22 03:45:28 +0000 2024,"['endrouve', 'henrysubiakto', 'wooii', 'goblok', 'menhan', 'bikin', 'bijak', 'asal', 'tni', 'angk', 'darat', 'laut', 'udara', 'bukan', 'prabowo', 'sendiri', 'bikin', 'bijak', 'juga', 'sejahtera', 'prajurit', 'usul', 'masing', 'angkat', 'sdh', 'ngerti', 'sekarang', 'kalau', 'sdh', 'kalah', 'jgn', 'banyak', 'alas']",ketut188,https://twitter.com/ketut188/status/1749277071904592228,,
Mon Jan 22 03:44:22 +0000 2024,"['teungku', 'lah', 'tinggal', 'sama', 'istri', 'cut', 'fatimah', 'dua', 'awal', 'setia', 'tempur', 'pasu', 'tni', 'hutan', 'jimjim', 'pidie', 'jaya', 'tahun', 'silam']",andilancok,https://twitter.com/andilancok/status/1749276795873161714,,
Mon Jan 22 03:44:09 +0000 2024,"['alciermadh', 'uptalala', 'wayyfi', 'choosetheother', 'halah', 'prabowo', 'nanya', 'engga', 'keminter', 'kasih', 'nilai', 'orang', 'dia', 'bukan', 'expert', 'tahan', 'ketawain', 'tni', 'bro', 'belakang']",jagungkeliling,https://twitter.com/jagungkeliling/status/1749276741447880826,,
Mon Jan 22 03:41:43 +0000 2024,"['ganti', 'pimpin', 'tni', 'jadi', 'komando', 'resimen', 'militer', 'korem', 'wilayah', 'kodam', 'udayanadenpasar', 'httpstcoamqbxki']",poskupangcom,https://twitter.com/poskupangcom/status/1749276125996659047,,
Mon Jan 22 03:39:58 +0000 2024,"['teungku', 'lah', 'tinggal', 'tempur', 'sengit', 'pasu', 'tni', 'hutan', 'kawasan', 'bukit', 'jimjim', 'camat', 'bandar', 'baru', 'kabupaten', 'pidie', 'jaya']",andilancok,https://twitter.com/andilancok/status/1749275687968731464,,
Mon Jan 22 03:39:47 +0000 2024,"['kontras', 'banyak', 'prajurit', 'tni', 'punya', 'rumah', 'kontras', 'dengan', 'rerata', 'tani', 'milik', 'ini', 'soal', 'tara', 'adil', 'sosial']",TheArieAir,https://twitter.com/TheArieAir/status/1749275639600042137,,
Mon Jan 22 03:38:02 +0000 2024,"['giat', 'laksana', 'tuju', 'latih', 'tim', 'sekuriti', 'pusri', 'pusri', 'amp', 'graha', 'pusri', 'medika', 'kerja', 'sama', 'tni', 'polairud', 'polda', 'sumsel', 'amp', 'polisi', 'rangka', 'tanggulang', 'ancam', 'terorisme', 'lalu', 'jalur', 'air', 'dermaga', 'tuks', 'pusri']",pusripalembang,https://twitter.com/pusripalembang/status/1749275200506769706,,
Mon Jan 22 03:36:38 +0000 2024,"['teungku', 'abdullah', 'syafie', 'panglima', 'gera', 'aceh', 'merdeka', 'gam', 'tinggal', 'januari', 'jiemjiem', 'bandar', 'baru', 'pidie', 'jaya', 'dlm', 'sergap', 'tni', 'sang', 'istri', 'fatimah', 'binti', 'abdurrahman', 'dua', 'awal', 'nama', 'muhammad', 'daud', 'bin', 'hasyim', 'ikut', 'meningal', 'mahfud', 'gibran', 'httpstcovwodxdni']",andilancok,https://twitter.com/andilancok/status/1749274848529191335,,
Mon Jan 22 03:34:05 +0000 2024,"['xquitavee', 'puspen', 'tni', 'divhumas', 'polri', 'emng', 'hati', 'rakyat', 'dah', 'ambil']",matchaatia,https://twitter.com/matchaatia/status/1749274205861109842,,
Mon Jan 22 03:33:56 +0000 2024,"['naff', 'jokowi', 'iyaa', 'datang', 'camat', 'tempat', 'lahir', 'tuh', 'lewat', 'banyak', 'polisi', 'tni', 'jaga', 'jalan', 'muntilan', 'dukun']",widayatiningMMh,https://twitter.com/widayatiningMMh/status/1749274169102270789,,
Mon Jan 22 03:33:16 +0000 2024,"['betul', 'anggar', 'kemenhan', 'naik', 'tukin', 'kemenhantni', 'gak', 'naik', 'hehehehe']",fmuchtaar,https://twitter.com/fmuchtaar/status/1749273999375569310,,
Mon Jan 22 03:32:40 +0000 2024,"['gotong', 'royong', 'giat', 'karya', 'bakti', 'koramil', 'lainea', 'jadi', 'perhati', 'sama', 'pasuk', 'musim', 'hujan', 'tniadmengabdidanmembangunbersamarakyat', 'tni', 'angkat', 'darat', 'kodamhasanuddin', 'httpstcoxdqnufu']",penrem143,https://twitter.com/penrem143/status/1749273851052331483,,
Mon Jan 22 03:32:04 +0000 2024,"['rinrin', 'felixsiauw', 'ustadz', 'bukan', 'asn', 'bukan', 'tni']",AkmaL_syam21,https://twitter.com/AkmaL_syam21/status/1749273699172466877,,
Mon Jan 22 03:28:20 +0000 2024,"['sinergitas', 'tni', 'polri', 'colling', 'system', 'milu', 'damai', 'polres', 'sukoharjo', 'kodim', 'sukoharjo', 'gelar', 'karya', 'bakti', 'bersih', 'sampah', 'sungai', 'wilayah', 'camat', 'tawangsari', 'sama', 'masyarakat', 'dulur', 'saklawase', 'polripresisi', 'opsmantapbrata', 'tnipolrisukoharjo', 'httpstcojkmwkqag']",PolisiSukoharjo,https://twitter.com/PolisiSukoharjo/status/1749272759388209248,,
Mon Jan 22 03:28:02 +0000 2024,"['akun', 'resmi', 'menteri', 'tahan', 'kemhan', 'sempat', 'memposting', 'tagar', 'dukung', 'pasang', 'calon', 'paslon', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'minggu', 'tagar', 'sebut', 'bubuh', 'unggah', 'progres', 'bangun', 'rumah', 'tni', 'kompleks', 'skyhawk', 'lanud', 'raden', 'httpstcoyhtgpkmqm']",asumsico,https://twitter.com/asumsico/status/1749272685241389566,,
Mon Jan 22 03:27:34 +0000 2024,"['tohaci', 'kambingpakpena', 'bangsaygsujud', 'menkopolhukam', 'koordinator', 'lembaga', 'tni', 'jaksa', 'polri']",Gunto_Jaya9,https://twitter.com/Gunto_Jaya9/status/1749272566622261251,,
Mon Jan 22 03:27:25 +0000 2024,"['masiiiihhhh', 'teriak', 'aparattnipolri', 'hrs', 'netral', 'lhaaaaa', 'mana', 'bukti', 'netral', 'nek', 'httpstcoeefctaev']",sumpahlusampah,https://twitter.com/sumpahlusampah/status/1749272530861666379,,
Mon Jan 22 03:25:37 +0000 2024,"['bengkeldodo', 'yusrilihza', 'mhd', 'officialdpp', 'pbb', 'andreassolusi', 'wiena', 'kinasih', 'gmbk', 'banghayek', 'arizapatria', 'propaganda', 'oppungtp', 'darekarendy', 'aji', 'lembu', 'tau', 'beliau', 'mantan', 'tentara', 'beliau', 'kata', 'beliau', 'tni', 'lebih', 'tni', 'beliau', 'henti', 'tni']",ohermawan99,https://twitter.com/ohermawan99/status/1749272077448941973,,
Mon Jan 22 03:25:35 +0000 2024,"['komandan', 'lanud', 'smo', 'marsma', 'tni', 'ridha', 'hermawan', 'mhan', 'serta', 'ridha', 'hermawan', 'sambut', 'datang', 'presiden', 'republik', 'indonesia', 'joko', 'widodo', 'ibu', 'iriana', 'joko', 'widodo', 'vip', 'room', 'lanud', 'smo', 'akan', 'laksana', 'kunjung', 'kerja', 'wilayah', 'jawa', 'tengah', 'httpstcokhyluett']",lanud_smo,https://twitter.com/lanud_smo/status/1749272068938719364,,
Mon Jan 22 03:25:18 +0000 2024,"['personel', 'koramil', 'kabaena', 'karya', 'bakti', 'tanam', 'pohon', 'sama', 'siswasiswi', 'smk', 'lestari', 'lingkung', 'tniadmengabdidanmembangunbersamarakyat', 'tni', 'angkat', 'darat', 'kodamhasanuddin', 'httpstcoerardnuf']",penrem143,https://twitter.com/penrem143/status/1749271994426954116,,
Mon Jan 22 03:23:34 +0000 2024,"['bertenpat', 'terminal', 'bawen', 'anggota', 'tni', 'polri', 'laksana', 'apel', 'gelar', 'pasu', 'aman', 'vvip', 'rangka', 'kunjung', 'kerja', 'jumlah', 'tempat', 'wilayah', 'salatiga', 'sekitar', 'pasu', 'gelar', 'apel', 'terminal', 'bawen', 'tempat', 'route', 'jln', 'yan', 'lalu', 'rombongn', 'httpstcoiliueja']",BawenCombat,https://twitter.com/BawenCombat/status/1749271560962335192,,
Mon Jan 22 03:21:09 +0000 2024,"['orangbaikmaju', 'tni', 'polri', 'kuat', 'aman', 'tertib', 'papua']",marcus_verti,https://twitter.com/marcus_verti/status/1749270952821797126,,
Mon Jan 22 03:19:53 +0000 2024,"['pai', 'c', 'kecut', 'berani', 'keroyokan', 'sok', 'jago', 'klo', 'kelompok', 'wajar', 'rakyat', 'suka', 'sama', 'orang', 'buat', 'onar', 'begini', 'polisi', 'cuma', 'numpak', 'lewat', 'aja', 'parah', 'gilir', 'tni', 'turun', 'bilang', 'salah']",rurry23,https://twitter.com/rurry23/status/1749270633261990214,,
Mon Jan 22 03:19:44 +0000 2024,"['cipta', 'suasana', 'milu', 'sejuk', 'damai', 'asn', 'jaga', 'netralitas', 'cipta', 'suasan', 'kondusif', 'wujud', 'milu', 'damai', 'martabat', 'politik', 'identitas', 'baslu', 'himbau', 'netralitas', 'asn', 'tni', 'polri', 'jaga', 'harmonis', 'milu', 'kokoh', 'fondasi', 'demokrasi', 'indonesia', 'httpstcojafvtndl']",PiraArini,https://twitter.com/PiraArini/status/1749270594158473704,,
Mon Jan 22 03:15:41 +0000 2024,"['bobbybunnybob', 'theo', 'ini', 'leonita', 'lestari', 'emang', 'goblok', 'kau', 'wowo', 'pecat', 'tni', 'kabur', 'jordania', 'kau', 'bilang', 'hoax', 'sono', 'bicara', 'dulu', 'sama', 'bodat']",Kaki_Langith,https://twitter.com/Kaki_Langith/status/1749269578197430711,,
Mon Jan 22 03:15:00 +0000 2024,"['klo', 'udah', 'ayat', 'suci', 'quran', 'kutip', 'jangan', 'koruptor', 'mkmenhanistanapolritniiblis', 'oligarki', 'panik', 'bakar', 'tanduk', 'tobat', 'ekologi', 'junjung', 'etika', 'mantap', 'gus', 'cakiminow']",UmarMadi7,https://twitter.com/UmarMadi7/status/1749269405236912560,,
Mon Jan 22 03:14:27 +0000 2024,"['puspen', 'tni', 'selamat', 'sukses']",si_kumbang75,https://twitter.com/si_kumbang75/status/1749269265793135043,,
Mon Jan 22 03:13:49 +0000 2024,"['puspen', 'tni', 'berantas', 'selundup']",si_kumbang75,https://twitter.com/si_kumbang75/status/1749269107290333230,,
Mon Jan 22 03:13:25 +0000 2024,"['panglima', 'tni', 'rotasi', 'mutasi', 'banyak', 'perwira', 'tinggi', 'tni', 'httpstcovqoachdn', 'httpstcoiuosvugmfc']",Goosela_ID,https://twitter.com/Goosela_ID/status/1749269005788197111,,
Mon Jan 22 03:13:20 +0000 2024,"['puspen', 'tni', 'terimakasih', 'pak', 'tni']",si_kumbang75,https://twitter.com/si_kumbang75/status/1749268986632786112,,
Mon Jan 22 03:13:09 +0000 2024,"['sosok', 'cucu', 'bikin', 'akhir', 'pekan', 'panglima', 'tni', 'cerah', 'bahagia', 'nurut', 'suap', 'sang', 'jenderal', 'httpstcogbihnmnsv']",merdekadotcom,https://twitter.com/merdekadotcom/status/1749268939971101149,,
Mon Jan 22 03:11:53 +0000 2024,"['tanyarlfes', 'doktrin', 'siapa', 'dah', 'motivasi', 'gabung', 'apa', 'negara', 'udah', 'adem', 'ayem', 'polisi', 'tni', 'segala', 'macam', 'malah', 'tambah', 'tni', 'rasa', 'jeruk']",jawa_bos_,https://twitter.com/jawa_bos_/status/1749268620897882440,,
Mon Jan 22 03:08:59 +0000 2024,"['soal', 'kritis', 'pernah', 'bantah', 'dosen', 'kelas', 'cegah', 'konflik', 'bantah', 'sub', 'bab', 'disertasi', 'doktor', 'beliau', 'tema', 'prri', 'ronta', 'gera', 'jelas', 'kritik', 'pake', 'aspek', 'historis', 'kombinasi', 'fungsional', 'amp', 'struktural', 'tni', 'tetap', 'etika', 'debat', 'amp', 'data']",RevanFauzano,https://twitter.com/RevanFauzano/status/1749267890149408910,,
Mon Jan 22 03:08:34 +0000 2024,"['edar', 'media', 'sosial', 'tangkap', 'layar', 'unggah', 'akun', 'resmi', 'menteri', 'tahan', 'kemhan', 'isi', 'gambar', 'mess', 'rumah', 'prajurit', 'tni', 'lanud', 'raden', 'sdjad', 'natuna', 'kepri', 'tagar', 'hashtag', 'prabowogibran', 'kini', 'unggah', 'sebut', 'duga', 'hapus', 'httpstcoborwnwa']",inilahdotcom,https://twitter.com/inilahdotcom/status/1749267783421210858,,
Mon Jan 22 03:07:03 +0000 2024,"['gnzt', 'zephyrove', 'kegblgnunfaedh', 'txtdrpemerintah', 'wkwkwk', 'tni', 'nya', 'sendiri', 'aja', 'bilmg', 'gapanter', 'omong']",ok11t,https://twitter.com/ok11t/status/1749267403924734240,,
Mon Jan 22 03:05:40 +0000 2024,"['keikezia', 'ngebandingin', 'salah', 'satu', 'lulus', 'baik', 'tni', 'sama', 'nepobaby', 'aja', 'udh', 'gamasuk', 'akal', 'kez', 'wkwk']",terwibisono,https://twitter.com/terwibisono/status/1749267055243854316,,
Mon Jan 22 03:05:07 +0000 2024,"['komitmen', 'bawaslu', 'awas', 'netralitas', 'asn', 'tni', 'polri', 'httpstcoybgtgtf']",BertaniKodok,https://twitter.com/BertaniKodok/status/1749266917419016254,,
Mon Jan 22 03:03:57 +0000 2024,"['kemhan', 'ri', 'puspen', 'tni', 'lockheedmartin', 'akun', 'fasilitas', 'negara', 'jangan', 'dipake', 'kampanye', 'plissss', 'deh', 'jangan', 'lawak']",mrjangar,https://twitter.com/mrjangar/status/1749266623540957347,,
Mon Jan 22 03:02:36 +0000 2024,"['rgoestama', 'purna', 'tni', 'akan', 'gelut', 'bidang', 'tani', 'dudung']",pambudiPati,https://twitter.com/pambudiPati/status/1749266285358387687,,
Mon Jan 22 03:01:01 +0000 2024,"['coema', 'coemi', 'dukung', 'tni', 'polri', 'kstperusakwajibdibasmi']",BebySoSweet,https://twitter.com/BebySoSweet/status/1749265886450762215,,
Mon Jan 22 03:00:01 +0000 2024,"['kasad', 'berangkat', 'umroh', 'anggota', 'tniadmengabdidanmembangunbersamarakyat', 'tniadbersamarakyat', 'tniaddihatirakyat', 'tni', 'tniad', 'kasad', 'puspentni', 'trending', 'viral', 'tiktok', 'httpstcoskqcybvbej']",tni_ad,https://twitter.com/tni_ad/status/1749265635555569744,,
Mon Jan 22 02:59:03 +0000 2024,"['pai', 'c', 'tni', 'selesai', 'semua']",Lostama18,https://twitter.com/Lostama18/status/1749265390864388241,,
Mon Jan 22 02:58:46 +0000 2024,"['dukung', 'tni', 'polri', 'kstperusakwajibdibasmi']",BebySoSweet,https://twitter.com/BebySoSweet/status/1749265318579687725,,
Mon Jan 22 02:56:34 +0000 2024,"['doggh', 'ecag', 'strictly', 'tnipolri', 'indo', 'tau', 'salah', 'mereka', 'rajin', 'crosstraining', 'ama', 'unitcontractor', 'bule', 'kalo', 'orang', 'indo', 'bekas', 'luar', 'harus', 'aja', 'sih', 'asal', 'kenal']",RealestFarzet,https://twitter.com/RealestFarzet/status/1749264767284576392,,
Mon Jan 22 02:56:20 +0000 2024,"['rasa', 'dukung', 'tni', 'polri', 'kstperusakwajibdibasmi']",BebySoSweet,https://twitter.com/BebySoSweet/status/1749264704680411382,,
Mon Jan 22 02:56:19 +0000 2024,"['tugas', 'sie', 'bpkb', 'subditregident', 'ditlantas', 'polda', 'diy', 'beri', 'layan', 'ikan', 'layan', 'regident', 'ranmor', 'milik', 'terbit', 'bpkb', 'senin', 'januari', 'rtmcditlantasdiy', 'poldajogja', 'tni', 'angkat', 'laut', 'ind', 'uniform', 'ntmc', 'polri', 'tnipolrimengabdi', 'tni', 'polriid', 'httpstcomlomheczp']",bpkbpoldadiy,https://twitter.com/bpkbpoldadiy/status/1749264702419669421,,
Mon Jan 22 02:56:18 +0000 2024,"['bingung', 'mau', 'lamar', 'orang', 'profesi', 'dokter', 'tni', 'umur', 'tapi', 'minus', 'ldr', 'amp', 'sering', 'tinggal', 'dinas', 'ken', 'terima', 'kok', 'gin', 'bgt']",taksukakamu00,https://twitter.com/taksukakamu00/status/1749264697944322519,,
Mon Jan 22 02:52:07 +0000 2024,"['anvbhis', 'akhlis', 'm', 'shileeey', 'substansial', 'masalah', 'utama', 'kan', 'tetap', 'banyak', 'tni', 'punya', 'rumah', 'ribu', 'hektar', 'kan', 'nilai', 'banding', 'gimana']",Nicoadic,https://twitter.com/Nicoadic/status/1749263645056626690,,
Mon Jan 22 02:49:37 +0000 2024,"['kemhan', 'ri', 'puspen', 'tni', 'lockheedmartin', 'min', 'usul', 'biar', 'blunder', 'posting', 'acara', 'kemhan', 'aja', 'jangn', 'pake', 'tagar', 'tagar', 'apa', 'salah', 'rujak', 'netizen']",sayur_kang,https://twitter.com/sayur_kang/status/1749263018100392395,,
Mon Jan 22 02:45:52 +0000 2024,"['gabutbangey', 'awmstaxonu', 'rjh', 'l', 'pecat', 'tni']",radhitttttt2,https://twitter.com/radhitttttt2/status/1749262070959550686,,
Mon Jan 22 02:45:03 +0000 2024,"['pai', 'c', 'ganjarpranowo', 'kayak', 'gin', 'ganggu', 'orang', 'tua', 'orang', 'istirahat', 'orang', 'kerja', 'anak', 'kecil', 'orang', 'sakit', 'halal', 'pak', 'nek', 'misal', 'dikamplengi', 'tni']",mchel_angelo,https://twitter.com/mchel_angelo/status/1749261865484738741,,
Mon Jan 22 02:43:45 +0000 2024,"['polsek', 'purabaya', 'polres', 'sukabumi', 'laksana', 'patroli', 'biru', 'gabung', 'spk', 'polsek', 'purabaya', 'serta', 'anggota', 'laksana', 'giat', 'patroli', 'biru', 'gabung', 'tnipolri', 'antisipasi', 'jadi', 'ganggu', 'kamtibmas', 'lai', 'httpstcociyjikvr']",SekPurabaya,https://twitter.com/SekPurabaya/status/1749261538983116986,,
Mon Jan 22 02:40:46 +0000 2024,"['gue', 'baru', 'tau', 'kalo', 'guru', 'dosen', 'veteran', 'pensiun', 'tni', 'pensiun', 'pns', 'jakarta', 'pbb', 'nya', 'gratis', 'sama', 'pak', 'anies', 'dia', 'concern', 'isu', 'banyak', 'anakcucucicit', 'pahlawan', 'merdeka', 'mau', 'gak', 'mau', 'jual', 'rumah', 'gak', 'kuat', 'bayar', 'pbb', 'httpstcobnqhgdpa']",dendafs,https://twitter.com/dendafs/status/1749260789373157564,,
